source_uic,target_uic,weight_minutes,source_name,target_name
87338525,80142927,4.0,Krimmeri Meinau,Kehl
87338525,87212027,4.0,Krimmeri Meinau,Strasbourg
87338590,87756403,3.0,Monte-Carlo Country Club,Monaco-Monte-Carlo
87342006,87286302,20.0,Béthune,Hazebrouck
87342006,87342139,3.0,Béthune,Noeux-Les-Mines
87342006,87342204,2.0,Béthune,Fouquereuil
87342006,87342238,7.0,Béthune,Lillers
87342006,87342402,4.0,Béthune,Beuvry lès Béthune
87342006,87342410,6.0,Béthune,Cuinchy
87342006,87342436,9.0,Béthune,La Bassée
87342006,87342535,8.0,Béthune,Vis à Marles
87342006,87345025,10.0,Béthune,Lens
87342014,87223263,19.0,Arras,Lille Europe
87342014,87271007,49.0,Arras,Paris Gare du Nord
87342014,87286005,21.0,Arras,Lille Flandres
87342014,87313049,31.0,Arras,Longueau
87342014,87313072,17.0,Arras,Albert
87342014,87313874,33.0,Arras,Amiens
87342014,87313882,17.0,Arras,TGV Haute Picardie
87342014,87342048,9.0,Arras,Achiet
87342014,87342071,6.0,Arras,Boisleux
87342014,87342089,6.0,Arras,Roeux
87342014,87342097,7.0,Arras,Biache-Saint-Vaast
87342014,87342188,8.0,Arras,Maroeuil
87342014,87342337,48.0,Arras,Saint-Pol-sur-Ternoise
87342014,87342576,7.0,Arras,Vimy
87342014,87342584,9.0,Arras,Avion
87342014,87342592,6.0,Arras,Bailleul-Sir-Berthoult
87342014,87345009,12.0,Arras,Douai
87342014,87345025,11.0,Arras,Lens
87342030,87313072,7.0,Miraumont,Albert
87342030,87342048,4.0,Miraumont,Achiet
87342048,87313072,9.0,Achiet,Albert
87342048,87342014,9.0,Achiet,Arras
87342048,87342030,4.0,Achiet,Miraumont
87342048,87342063,3.0,Achiet,Courcelles-le-Comte
87342063,87342030,6.0,Courcelles-le-Comte,Miraumont
87342063,87342048,3.0,Courcelles-le-Comte,Achiet
87342063,87342071,3.0,Courcelles-le-Comte,Boisleux
87342071,87342014,7.0,Boisleux,Arras
87342071,87342063,4.0,Boisleux,Courcelles-le-Comte
87342089,87342014,6.0,Roeux,Arras
87342089,87342097,3.0,Roeux,Biache-Saint-Vaast
87342097,87342014,9.0,Biache-Saint-Vaast,Arras
87342097,87342089,3.0,Biache-Saint-Vaast,Roeux
87342097,87342113,2.0,Biache-Saint-Vaast,Vitry-en-Artois
87342105,87342121,3.0,Bully - Grenay,Mazingarbe
87342105,87342139,4.0,Bully - Grenay,Noeux-Les-Mines
87342105,87345025,5.0,Bully - Grenay,Lens
87342105,87345041,3.0,Bully - Grenay,Liévin
87342113,87342097,2.0,Vitry-en-Artois,Biache-Saint-Vaast
87342113,87345108,2.0,Vitry-en-Artois,Brebières Sud
87342121,87342105,2.0,Mazingarbe,Bully - Grenay
87342121,87342139,3.0,Mazingarbe,Noeux-Les-Mines
87342139,87342006,4.0,Noeux-Les-Mines,Béthune
87342139,87342105,4.0,Noeux-Les-Mines,Bully - Grenay
87342139,87342121,3.0,Noeux-Les-Mines,Mazingarbe
87342188,87342014,9.0,Maroeuil,Arras
87342188,87342212,4.0,Maroeuil,Frévin-Capelle
87342188,87342246,12.0,Maroeuil,Aubigny-en-Artois
87342204,87342006,3.0,Fouquereuil,Béthune
87342204,87342220,3.0,Fouquereuil,Chocques
87342212,87342188,4.0,Frévin-Capelle,Maroeuil
87342212,87342246,3.0,Frévin-Capelle,Aubigny-en-Artois
87342220,87342204,3.0,Chocques,Fouquereuil
87342220,87342238,5.0,Chocques,Lillers
87342238,87342006,7.0,Lillers,Béthune
87342238,87342220,5.0,Lillers,Chocques
87342238,87342261,2.0,Lillers,Ham-en-Artois
87342238,87342279,4.0,Lillers,Berguette - Isbergues
87342246,87342014,31.0,Aubigny-en-Artois,Arras
87342246,87342212,3.0,Aubigny-en-Artois,Frévin-Capelle
87342246,87342253,2.0,Aubigny-en-Artois,Savy-Berlette
87342246,87342337,26.0,Aubigny-en-Artois,Saint-Pol-sur-Ternoise
87342253,87342246,2.0,Savy-Berlette,Aubigny-en-Artois
87342253,87342303,4.0,Savy-Berlette,Tincques
87342261,87342238,2.0,Ham-en-Artois,Lillers
87342261,87342279,2.0,Ham-en-Artois,Berguette - Isbergues
87342279,87286302,9.0,Berguette - Isbergues,Hazebrouck
87342279,87342238,4.0,Berguette - Isbergues,Lillers
87342279,87342261,2.0,Berguette - Isbergues,Ham-en-Artois
87342279,87342287,3.0,Berguette - Isbergues,Thiennes
87342287,87342279,4.0,Thiennes,Berguette - Isbergues
87342287,87342295,4.0,Thiennes,Steenbecque
87342295,87286302,6.0,Steenbecque,Hazebrouck
87342295,87342287,3.0,Steenbecque,Thiennes
87342303,87342246,13.0,Tincques,Aubigny-en-Artois
87342303,87342253,3.0,Tincques,Savy-Berlette
87342303,87342337,8.0,Tincques,Saint-Pol-sur-Ternoise
87342337,87317248,12.0,Saint-Pol-sur-Ternoise,Blangy-sur-Ternoise
87342337,87317255,8.0,Saint-Pol-sur-Ternoise,Anvin
87342337,87342303,8.0,Saint-Pol-sur-Ternoise,Tincques
87342337,87342550,12.0,Saint-Pol-sur-Ternoise,Pernes - Camblain
87342402,87342006,5.0,Beuvry lès Béthune,Béthune
87342402,87342410,4.0,Beuvry lès Béthune,Cuinchy
87342410,87342006,7.0,Cuinchy,Béthune
87342410,87342402,3.0,Cuinchy,Beuvry lès Béthune
87342410,87342436,3.0,Cuinchy,La Bassée
87342436,87109306,15.0,La Bassée,Lille Centre Hospitalier Régional
87342436,87286435,6.0,La Bassée,Don - Sainghin
87342436,87342006,10.0,La Bassée,Béthune
87342436,87342410,3.0,La Bassée,Cuinchy
87342436,87342451,2.0,La Bassée,Salomé
87342451,87342436,2.0,Salomé,La Bassée
87342451,87342469,2.0,Salomé,Marquillies
87342469,87286435,3.0,Marquillies,Don - Sainghin
87342469,87342451,2.0,Marquillies,Salomé
87342527,87342576,2.0,Farbus,Vimy
87342527,87342592,2.0,Farbus,Bailleul-Sir-Berthoult
87342535,87342006,8.0,Vis à Marles,Béthune
87342535,87342543,3.0,Vis à Marles,Calonne-Ricouart
87342543,87342535,3.0,Calonne-Ricouart,Vis à Marles
87342543,87342550,3.0,Calonne-Ricouart,Pernes - Camblain
87342550,87342337,12.0,Pernes - Camblain,Saint-Pol-sur-Ternoise
87342550,87342543,3.0,Pernes - Camblain,Calonne-Ricouart
87342576,87342014,9.0,Vimy,Arras
87342576,87342527,2.0,Vimy,Farbus
87342576,87342584,3.0,Vimy,Avion
87342584,87342014,11.0,Avion,Arras
87342584,87342576,3.0,Avion,Vimy
87342584,87345025,2.0,Avion,Lens
87342592,87342014,7.0,Bailleul-Sir-Berthoult,Arras
87342592,87342527,2.0,Bailleul-Sir-Berthoult,Farbus
87343004,87286005,29.0,Valenciennes,Lille Flandres
87343004,87295600,47.0,Valenciennes,Aulnoye-Aymeries
87343004,87295857,11.0,Valenciennes,Le Quesnoy
87343004,87343103,8.0,Valenciennes,Saint-Amand-les-Eaux
87343004,87343160,3.0,Valenciennes,Beuvrages
87343004,87343210,3.0,Valenciennes,Le Poirier Université
87343004,87343319,5.0,Valenciennes,Raismes
87343004,87343400,4.0,Valenciennes,Trith-Saint-Léger
87343004,87345009,24.0,Valenciennes,Douai
87343004,87345389,26.0,Valenciennes,Bouchain
87343103,87281006,69.0,Saint-Amand-les-Eaux,Dunkerque
87343103,87286567,3.0,Saint-Amand-les-Eaux,Rosult
87343103,87286583,7.0,Saint-Amand-les-Eaux,Orchies
87343103,87343004,9.0,Saint-Amand-les-Eaux,Valenciennes
87343160,87343004,4.0,Beuvrages,Valenciennes
87343160,87343319,2.0,Beuvrages,Raismes
87343210,87295733,23.0,Le Poirier Université,Avesnes-sur-Helpe
87343210,87295857,8.0,Le Poirier Université,Le Quesnoy
87343210,87343004,4.0,Le Poirier Université,Valenciennes
87343301,87343319,4.0,Wallers,Raismes
87343301,87345314,6.0,Wallers,Somain
87343319,87343004,6.0,Raismes,Valenciennes
87343319,87343160,2.0,Raismes,Beuvrages
87343319,87343301,4.0,Raismes,Wallers
87343400,87343004,5.0,Trith-Saint-Léger,Valenciennes
87343400,87343418,3.0,Trith-Saint-Léger,Prouvy - Thiant
87343418,87343400,2.0,Prouvy - Thiant,Trith-Saint-Léger
87343418,87343459,5.0,Prouvy - Thiant,Denain
87343459,87343418,6.0,Denain,Prouvy - Thiant
87343459,87343475,4.0,Denain,Lourches
87343475,87343459,4.0,Lourches,Denain
87343475,87345389,3.0,Lourches,Bouchain
87344127,87139535,2.0,Saint-Lyé Maisons brûlées,Barberey-Saint-Sulpice Route d
87344127,87727750,2.0,Saint-Lyé Maisons brûlées,Saint-Lyé Mantenay
87344440,87487009,17.0,Sainte-Gemme,Thouars
87344440,87487231,11.0,Sainte-Gemme,Noirterre
87344598,87594093,17.0,Saint-Angel,Ussel
87344598,87594275,8.0,Saint-Angel,Meymac
87345009,87286005,19.0,Douai,Lille Flandres
87345009,87342014,12.0,Douai,Arras
87345009,87343004,24.0,Douai,Valenciennes
87345009,87345108,6.0,Douai,Brebières Sud
87345009,87345116,4.0,Douai,Corbehem
87345009,87345207,4.0,Douai,Pont de la Deûle
87345009,87345249,7.0,Douai,Ostricourt
87345009,87345306,6.0,Douai,Montigny-en-Ostrevent
87345009,87345405,3.0,Douai,Sin-le-Noble
87345009,87345520,29.0,Douai,Cambrai
87345025,87286518,19.0,Lens,Seclin
87345025,87342006,10.0,Lens,Béthune
87345025,87342014,11.0,Lens,Arras
87345025,87342105,5.0,Lens,Bully - Grenay
87345025,87342584,2.0,Lens,Avion
87345025,87345009,19.0,Lens,Douai
87345025,87345033,2.0,Lens,Loos-en-Gohelle
87345025,87345041,3.0,Lens,Liévin
87345025,87345124,3.0,Lens,Pont de Sallaumines
87345025,87345132,5.0,Lens,Coron de Méricourt
87345025,87345140,6.0,Lens,Billy-Montigny
87345025,87345157,19.0,Lens,Hénin-Beaumont
87345025,87345215,4.0,Lens,Sallaumines
87345025,87345264,8.0,Lens,Pont-à-Vendin
87345033,87345025,3.0,Loos-en-Gohelle,Lens
87345033,87345041,2.0,Loos-en-Gohelle,Liévin
87345041,87342105,3.0,Liévin,Bully - Grenay
87345041,87345025,4.0,Liévin,Lens
87345041,87345033,2.0,Liévin,Loos-en-Gohelle
87345108,87342113,2.0,Brebières Sud,Vitry-en-Artois
87345108,87345009,6.0,Brebières Sud,Douai
87345108,87345116,2.0,Brebières Sud,Corbehem
87345116,87345009,5.0,Corbehem,Douai
87345116,87345108,2.0,Corbehem,Brebières Sud
87345124,87345025,5.0,Pont de Sallaumines,Lens
87345124,87345132,1.0,Pont de Sallaumines,Coron de Méricourt
87345132,87345025,5.0,Coron de Méricourt,Lens
87345132,87345124,1.0,Coron de Méricourt,Pont de Sallaumines
87345132,87345140,2.0,Coron de Méricourt,Billy-Montigny
87345132,87345157,4.0,Coron de Méricourt,Hénin-Beaumont
87345140,87345025,7.0,Billy-Montigny,Lens
87345140,87345132,2.0,Billy-Montigny,Coron de Méricourt
87345140,87345157,3.0,Billy-Montigny,Hénin-Beaumont
87345157,87345132,4.0,Hénin-Beaumont,Coron de Méricourt
87345157,87345140,3.0,Hénin-Beaumont,Billy-Montigny
87345157,87345165,2.0,Hénin-Beaumont,Dourges
87345157,87345256,7.0,Hénin-Beaumont,Libercourt
87345165,87345157,2.0,Dourges,Hénin-Beaumont
87345165,87345249,4.0,Dourges,Ostricourt
87345165,87345256,5.0,Dourges,Libercourt
87345207,87345009,4.0,Pont de la Deûle,Douai
87345207,87345223,3.0,Pont de la Deûle,Leforest
87345215,87345025,5.0,Sallaumines,Lens
87345215,87345231,2.0,Sallaumines,Loison-sous-Lens
87345215,87345264,4.0,Sallaumines,Pont-à-Vendin
87345223,87345207,3.0,Leforest,Pont de la Deûle
87345223,87345249,2.0,Leforest,Ostricourt
87345231,87345215,2.0,Loison-sous-Lens,Sallaumines
87345231,87345264,4.0,Loison-sous-Lens,Pont-à-Vendin
87345249,87345009,7.0,Ostricourt,Douai
87345249,87345165,4.0,Ostricourt,Dourges
87345249,87345223,3.0,Ostricourt,Leforest
87345249,87345256,3.0,Ostricourt,Libercourt
87345256,87286005,29.0,Libercourt,Lille Flandres
87345256,87286500,3.0,Libercourt,Phalempin
87345256,87286518,5.0,Libercourt,Seclin
87345256,87345009,27.0,Libercourt,Douai
87345256,87345157,8.0,Libercourt,Hénin-Beaumont
87345256,87345165,5.0,Libercourt,Dourges
87345256,87345249,3.0,Libercourt,Ostricourt
87345264,87345025,10.0,Pont-à-Vendin,Lens
87345264,87345215,4.0,Pont-à-Vendin,Sallaumines
87345264,87345231,3.0,Pont-à-Vendin,Loison-sous-Lens
87345264,87345272,3.0,Pont-à-Vendin,Meurchin
87345264,87345280,4.0,Pont-à-Vendin,Bauvin - Provin
87345272,87345264,3.0,Meurchin,Pont-à-Vendin
87345272,87345280,2.0,Meurchin,Bauvin - Provin
87345280,87286435,4.0,Bauvin - Provin,Don - Sainghin
87345280,87345264,4.0,Bauvin - Provin,Pont-à-Vendin
87345280,87345272,2.0,Bauvin - Provin,Meurchin
87345306,87345009,6.0,Montigny-en-Ostrevent,Douai
87345306,87345314,4.0,Montigny-en-Ostrevent,Somain
87345314,87343004,28.0,Somain,Valenciennes
87345314,87343301,6.0,Somain,Wallers
87345314,87345306,4.0,Somain,Montigny-en-Ostrevent
87345314,87345520,20.0,Somain,Cambrai
87345389,87343475,3.0,Bouchain,Lourches
87345389,87345397,4.0,Bouchain,Iwuy
87345389,87345520,21.0,Bouchain,Cambrai
87345397,87345389,4.0,Iwuy,Bouchain
87345397,87345496,4.0,Iwuy,Escaudoeuvres
87345405,87345009,4.0,Sin-le-Noble,Douai
87345405,87345413,5.0,Sin-le-Noble,Cantin
87345413,87345405,4.0,Cantin,Sin-le-Noble
87345413,87345421,3.0,Cantin,Arleux
87345421,87345413,3.0,Arleux,Cantin
87345421,87345439,2.0,Arleux,Brunémont
87345421,87345447,3.0,Arleux,Aubigny-au-Bac
87345439,87345421,2.0,Brunémont,Arleux
87345439,87345447,2.0,Brunémont,Aubigny-au-Bac
87345447,87345421,3.0,Aubigny-au-Bac,Arleux
87345447,87345439,2.0,Aubigny-au-Bac,Brunémont
87345447,87345520,11.0,Aubigny-au-Bac,Cambrai
87345496,87345397,4.0,Escaudoeuvres,Iwuy
87345496,87345520,7.0,Escaudoeuvres,Cambrai
87345520,87345009,30.0,Cambrai,Douai
87345520,87345314,20.0,Cambrai,Somain
87345520,87345447,10.0,Cambrai,Aubigny-au-Bac
87345520,87345496,6.0,Cambrai,Escaudoeuvres
87345520,87345561,11.0,Cambrai,Caudry
87345520,87345595,8.0,Cambrai,Wambaix
87345546,87296244,3.0,Maurois,Busigny
87345546,87345553,3.0,Maurois,Bertry
87345553,87345546,3.0,Bertry,Maurois
87345553,87345561,3.0,Bertry,Caudry
87345561,87296244,7.0,Caudry,Busigny
87345561,87345520,11.0,Caudry,Cambrai
87345561,87345553,3.0,Caudry,Bertry
87345561,87345587,5.0,Caudry,Cattenières
87345587,87345561,5.0,Cattenières,Caudry
87345587,87345595,2.0,Cattenières,Wambaix
87345595,87345520,7.0,Wambaix,Cambrai
87345595,87345587,2.0,Wambaix,Cattenières
87352047,87715326,2.0,Champagnole Paul-Émile Victor,Champagnole
87352047,87715383,13.0,Champagnole Paul-Émile Victor,La Chaux-des-Crotenay
87353573,87446179,2.0,Le Toec,Saint-Cyprien Arènes
87353573,87611939,2.0,Le Toec,Lardenne
87353581,87353599,2.0,Les Ramassiers,Saint-Martin du Touch
87353581,87611467,3.0,Les Ramassiers,Colomiers
87353599,87353581,2.0,Saint-Martin du Touch,Les Ramassiers
87353599,87611939,1.0,Saint-Martin du Touch,Lardenne
87354589,87354597,2.0,Saint-Sébastien Pas Enchantés,Saint-Sébastien Frêne Rond
87354589,87481002,5.0,Saint-Sébastien Pas Enchantés,Nantes
87354597,87354589,2.0,Saint-Sébastien Frêne Rond,Saint-Sébastien Pas Enchantés
87354597,87481408,1.0,Saint-Sébastien Frêne Rond,Vertou
87361980,87594135,3.0,Rosiers-d'Égletons,Montaignac
87361980,87594168,13.0,Rosiers-d'Égletons,Égletons
87361980,87693390,4.0,Rosiers-d'Égletons,Egletons-ville
87381509,87381624,10.0,Mantes-la-Jolie,Bréval
87381509,87384008,32.0,Mantes-la-Jolie,Paris Saint-Lazare
87381509,87393009,33.0,Mantes-la-Jolie,Versailles Chantiers
87381509,87411017,41.0,Mantes-la-Jolie,Rouen Rive Droite
87381509,87415604,13.0,Mantes-la-Jolie,Vernon - Giverny
87381509,87415885,4.0,Mantes-la-Jolie,Rosny-sur-Seine
87381509,87444000,83.0,Mantes-la-Jolie,Caen
87381624,87381509,11.0,Bréval,Mantes-la-Jolie
87381624,87387092,5.0,Bréval,Bueil
87384008,87381509,30.0,Paris Saint-Lazare,Mantes-la-Jolie
87384008,87387001,56.0,Paris Saint-Lazare,Évreux Normandie
87384008,87411017,73.0,Paris Saint-Lazare,Rouen Rive Droite
87384008,87415604,45.0,Paris Saint-Lazare,Vernon - Giverny
87384008,87444000,111.0,Paris Saint-Lazare,Caen
87386540,87182386,1.0,Munster Badischhof,Gunsbach - Griesbach
87386540,87182394,2.0,Munster Badischhof,Munster
87387001,87381509,40.0,Évreux Normandie,Mantes-la-Jolie
87387001,87384008,58.0,Évreux Normandie,Paris Saint-Lazare
87387001,87387092,14.0,Évreux Normandie,Bueil
87387001,87387142,6.0,Évreux Normandie,La Bonneville-sur-Iton
87387001,87444299,24.0,Évreux Normandie,Bernay
87387092,87381624,5.0,Bueil,Bréval
87387092,87387001,14.0,Bueil,Évreux Normandie
87387142,87387001,6.0,La Bonneville-sur-Iton,Évreux Normandie
87387142,87387159,5.0,La Bonneville-sur-Iton,Conches
87387159,87387142,5.0,Conches,La Bonneville-sur-Iton
87387159,87387175,5.0,Conches,Romilly-la-Puthenaye
87387175,87387159,5.0,Romilly-la-Puthenaye,Conches
87387175,87387183,6.0,Romilly-la-Puthenaye,Beaumont-le-Roger
87387183,87387175,6.0,Beaumont-le-Roger,Romilly-la-Puthenaye
87387183,87444315,3.0,Beaumont-le-Roger,Serquigny
87389924,87481390,25.0,Saint-Hilaire-De-Riez,Challans
87389924,87486563,1.0,Saint-Hilaire-De-Riez,Saint-Hilaire-de-Riez
87391003,87318964,199.0,Paris Montparnasse Hall 1 - 2,Avignon TGV
87391003,87393009,10.0,Paris Montparnasse Hall 1 - 2,Versailles Chantiers
87391003,87393488,45.0,Paris Montparnasse Hall 1 - 2,Dreux
87391003,87393595,63.0,Paris Montparnasse Hall 1 - 2,Verneuil-sur-Avre
87391003,87393702,8.0,Paris Montparnasse Hall 1 - 2,Massy TGV
87391003,87394007,58.0,Paris Montparnasse Hall 1 - 2,Chartres
87391003,87396002,52.0,Paris Montparnasse Hall 1 - 2,Le Mans
87391003,87396408,63.0,Paris Montparnasse Hall 1 - 2,Sablé-sur-Sarthe
87391003,87444638,75.0,Paris Montparnasse Hall 1 - 2,L'Aigle
87391003,87471003,85.0,Paris Montparnasse Hall 1 - 2,Rennes
87391003,87471300,125.0,Paris Montparnasse Hall 1 - 2,Redon
87391003,87473009,127.0,Paris Montparnasse Hall 1 - 2,Saint-Brieuc
87391003,87476606,138.0,Paris Montparnasse Hall 1 - 2,Vannes
87391003,87478404,71.0,Paris Montparnasse Hall 1 - 2,Laval
87391003,87481002,117.0,Paris Montparnasse Hall 1 - 2,Nantes
87391003,87484006,80.0,Paris Montparnasse Hall 1 - 2,Angers Saint-Laud
87391003,87485300,113.0,Paris Montparnasse Hall 1 - 2,Niort
87391003,87485490,101.0,Paris Montparnasse Hall 1 - 2,Saint-Maixent-L'École
87391003,87571216,42.0,Paris Montparnasse Hall 1 - 2,Vendôme - Villiers-sur-Loir
87391003,87571240,56.0,Paris Montparnasse Hall 1 - 2,Saint-Pierre-des-Corps
87391003,87575001,76.0,Paris Montparnasse Hall 1 - 2,Poitiers
87391003,87575142,81.0,Paris Montparnasse Hall 1 - 2,Châtellerault
87391003,87581009,122.0,Paris Montparnasse Hall 1 - 2,Bordeaux Saint-Jean
87391003,87583005,102.0,Paris Montparnasse Hall 1 - 2,Angoulême
87391003,87673202,200.0,Paris Montparnasse Hall 1 - 2,Dax
87391003,87763029,160.0,Paris Montparnasse Hall 1 - 2,Valence TGV Rhône-Alpes Sud
87391102,87393009,19.0,Paris Montparnasse Vaugirard,Versailles Chantiers
87391102,87393595,77.0,Paris Montparnasse Vaugirard,Verneuil-sur-Avre
87391300,87718015,6.0,Morre,Besançon Mouillère
87391300,87718502,3.0,Morre,Saône
87392829,87697466,10.0,Saint-Martin-d'Hères,Grenoble-Eugène-Chavant
87392829,87741645,60.0,Saint-Martin-d'Hères,Albertville
87392829,87745430,105.0,Saint-Martin-d'Hères,Saint-Julien-en-Genevois
87393009,87381509,30.0,Versailles Chantiers,Mantes-la-Jolie
87393009,87391003,11.0,Versailles Chantiers,Paris Montparnasse Hall 1 - 2
87393009,87391102,12.0,Versailles Chantiers,Paris Montparnasse Vaugirard
87393009,87393314,16.0,Versailles Chantiers,Rambouillet
87393009,87393488,33.0,Versailles Chantiers,Dreux
87393009,87393579,13.0,Versailles Chantiers,Massy-Palaiseau
87393009,87393595,51.0,Versailles Chantiers,Verneuil-sur-Avre
87393009,87393843,7.0,Versailles Chantiers,Saint-Quentin en Yvelines
87393009,87394007,36.0,Versailles Chantiers,Chartres
87393009,87394114,22.0,Versailles Chantiers,Épernon
87393009,87396002,103.0,Versailles Chantiers,Le Mans
87393009,87411017,76.0,Versailles Chantiers,Rouen Rive Droite
87393009,87546192,21.0,Versailles Chantiers,Pont de Rungis Aéroport d'Orly
87393009,87723197,170.0,Versailles Chantiers,Lyon Part Dieu
87393009,87741009,238.0,Versailles Chantiers,Chambéry - Challes-les-Eaux
87393314,87393009,15.0,Rambouillet,Versailles Chantiers
87393314,87393348,3.0,Rambouillet,Gazeran
87393314,87394114,7.0,Rambouillet,Épernon
87393348,87393314,3.0,Gazeran,Rambouillet
87393348,87394114,4.0,Gazeran,Épernon
87393488,87391003,46.0,Dreux,Paris Montparnasse Hall 1 - 2
87393488,87391102,46.0,Dreux,Paris Montparnasse Vaugirard
87393488,87393009,35.0,Dreux,Versailles Chantiers
87393488,87393553,9.0,Dreux,Nonancourt
87393488,87393595,18.0,Dreux,Verneuil-sur-Avre
87393553,87393488,9.0,Nonancourt,Dreux
87393553,87393595,11.0,Nonancourt,Verneuil-sur-Avre
87393579,87393009,13.0,Massy-Palaiseau,Versailles Chantiers
87393579,87394007,56.0,Massy-Palaiseau,Chartres
87393579,87396002,117.0,Massy-Palaiseau,Le Mans
87393579,87545244,12.0,Massy-Palaiseau,Juvisy
87393579,87547000,21.0,Massy-Palaiseau,Paris Austerlitz
87393579,87723197,123.0,Massy-Palaiseau,Lyon Part Dieu
87393595,87391003,65.0,Verneuil-sur-Avre,Paris Montparnasse Hall 1 - 2
87393595,87391102,73.0,Verneuil-sur-Avre,Paris Montparnasse Vaugirard
87393595,87393009,53.0,Verneuil-sur-Avre,Versailles Chantiers
87393595,87393488,18.0,Verneuil-sur-Avre,Dreux
87393595,87393553,11.0,Verneuil-sur-Avre,Nonancourt
87393595,87444638,13.0,Verneuil-sur-Avre,L'Aigle
87393702,87111849,28.0,Massy TGV,Marne-la-Vallée Chessy
87393702,87391003,8.0,Massy TGV,Paris Montparnasse Hall 1 - 2
87393702,87396002,46.0,Massy TGV,Le Mans
87393702,87484006,80.0,Massy TGV,Angers Saint-Laud
87393702,87571240,50.0,Massy TGV,Saint-Pierre-des-Corps
87393702,87575001,77.0,Massy TGV,Poitiers
87393702,87581009,117.0,Massy TGV,Bordeaux Saint-Jean
87393702,87583005,97.0,Massy TGV,Angoulême
87393702,87723197,120.0,Massy TGV,Lyon Part Dieu
87393702,87741009,185.0,Massy TGV,Chambéry - Challes-les-Eaux
87393702,87746370,330.0,Massy TGV,Cluses
87393843,87393314,14.0,Saint-Quentin en Yvelines,Rambouillet
87394007,87393009,37.0,Chartres,Versailles Chantiers
87394007,87393579,65.0,Chartres,Massy-Palaiseau
87394007,87394015,3.0,Chartres,Lucé
87394007,87394130,9.0,Chartres,Maintenon
87394007,87394171,4.0,Chartres,La Villette Saint-Prest
87394007,87394205,5.0,Chartres,Amilly - Ouerray
87394007,87394221,9.0,Chartres,Courville-sur-Eure
87394007,87396002,54.0,Chartres,Le Mans
87394007,87545244,70.0,Chartres,Juvisy
87394007,87545707,24.0,Chartres,Voves
87394015,87394007,5.0,Lucé,Chartres
87394015,87394403,5.0,Lucé,La Taye
87394015,87394411,20.0,Lucé,Bailleau-le-pin
87394114,87391003,33.0,Épernon,Paris Montparnasse Hall 1 - 2
87394114,87393314,7.0,Épernon,Rambouillet
87394114,87393348,5.0,Épernon,Gazeran
87394114,87394130,4.0,Épernon,Maintenon
87394130,87394007,10.0,Maintenon,Chartres
87394130,87394114,4.0,Maintenon,Épernon
87394130,87394148,3.0,Maintenon,Saint-Piat
87394130,87394155,7.0,Maintenon,Jouy
87394148,87394130,3.0,Saint-Piat,Maintenon
87394148,87394155,3.0,Saint-Piat,Jouy
87394155,87394007,9.0,Jouy,Chartres
87394155,87394148,3.0,Jouy,Saint-Piat
87394155,87394171,3.0,Jouy,La Villette Saint-Prest
87394171,87394007,5.0,La Villette Saint-Prest,Chartres
87394171,87394155,3.0,La Villette Saint-Prest,Jouy
87394205,87394007,5.0,Amilly - Ouerray,Chartres
87394205,87394213,3.0,Amilly - Ouerray,Saint-Aubin - Saint-Luperce
87394213,87394205,3.0,Saint-Aubin - Saint-Luperce,Amilly - Ouerray
87394213,87394221,5.0,Saint-Aubin - Saint-Luperce,Courville-sur-Eure
87394221,87394007,9.0,Courville-sur-Eure,Chartres
87394221,87394213,4.0,Courville-sur-Eure,Saint-Aubin - Saint-Luperce
87394221,87394247,5.0,Courville-sur-Eure,Pontgouin
87394221,87394254,9.0,Courville-sur-Eure,La Loupe
87394221,87746933,33.0,Courville-sur-Eure,Chartres Gare Rue Nicole
87394247,87394221,5.0,Pontgouin,Courville-sur-Eure
87394247,87394254,6.0,Pontgouin,La Loupe
87394254,87394221,8.0,La Loupe,Courville-sur-Eure
87394254,87394247,6.0,La Loupe,Pontgouin
87394254,87394270,6.0,La Loupe,Bretoncelles
87394254,87394296,12.0,La Loupe,Nogent-le-Rotrou
87394270,87394254,7.0,Bretoncelles,La Loupe
87394270,87394288,4.0,Bretoncelles,Condé-sur-Huisne
87394288,87394270,4.0,Condé-sur-Huisne,Bretoncelles
87394288,87394296,4.0,Condé-sur-Huisne,Nogent-le-Rotrou
87394296,87394254,12.0,Nogent-le-Rotrou,La Loupe
87394296,87394288,5.0,Nogent-le-Rotrou,Condé-sur-Huisne
87394296,87396325,10.0,Nogent-le-Rotrou,La Ferté-Bernard
87394296,87396333,6.0,Nogent-le-Rotrou,Le Theil - La Rouge
87394403,87394015,6.0,La Taye,Lucé
87394403,87394411,5.0,La Taye,Bailleau-le-pin
87394411,87394015,20.0,Bailleau-le-pin,Lucé
87394411,87394403,5.0,Bailleau-le-pin,La Taye
87394411,87394429,4.0,Bailleau-le-pin,Magny - Blandainville
87394411,87394437,15.0,Bailleau-le-pin,Illiers-Combray
87394429,87394411,4.0,Magny - Blandainville,Bailleau-le-pin
87394429,87394437,4.0,Magny - Blandainville,Illiers-Combray
87394437,87394411,15.0,Illiers-Combray,Bailleau-le-pin
87394437,87394429,4.0,Illiers-Combray,Magny - Blandainville
87394437,87394452,9.0,Illiers-Combray,Brou
87394452,87394437,9.0,Brou,Illiers-Combray
87394452,87394486,10.0,Brou,Arrou
87394452,87394494,25.0,Brou,Courtalain - Saint-Pellerin
87394486,87394452,10.0,Arrou,Brou
