source_uic,target_uic,weight_minutes,source_name,target_name
87575167,87575142,2.564,Nerpuy,Châtellerault
87575167,87575175,1.925,Nerpuy,Naintré-les-Barres
87575175,87575167,1.925,Naintré-les-Barres,Nerpuy
87575175,87575183,3.08,Naintré-les-Barres,La Tricherie
87575183,87575175,3.0,La Tricherie,Naintré-les-Barres
87575183,87575191,1.801,La Tricherie,Dissay
87575191,87575183,1.801,Dissay,La Tricherie
87575191,87575217,2.182,Dissay,Jaunay-Clan
87575217,87324095,1.0,Jaunay-Clan,Futuroscope
87575217,87575191,2.182,Jaunay-Clan,Dissay
87575225,87324095,1.131,Chasseneuil (Vienne),Futuroscope
87575225,87575001,4.588,Chasseneuil (Vienne),Poitiers
87575274,87575001,3.974,Ligugé,Poitiers
87575274,87577403,2.397,Ligugé,Iteuil
87575290,87575332,5.0,Vivonne,Anché-Voulon
87575290,87577403,4.222,Vivonne,Iteuil
87575332,87575290,5.0,Anché-Voulon,Vivonne
87575332,87575357,7.0,Anché-Voulon,Épanvilliers
87575357,87575332,7.0,Épanvilliers,Anché-Voulon
87575357,87575365,4.955,Épanvilliers,St-Saviol
87575365,87575357,4.955,St-Saviol,Épanvilliers
87575365,87583849,7.0,St-Saviol,Ruffec
87575480,87575498,6.275,Montmorillon,Lathus
87575480,87575845,6.979,Montmorillon,Lussac-les-Châteaux
87575498,87575480,6.275,Lathus,Montmorillon
87575498,87592543,9.722,Lathus,Le Dorat
87575704,87575845,15.952,Mignaloux-Nouaillé,Lussac-les-Châteaux
87575845,87575480,6.979,Lussac-les-Châteaux,Montmorillon
87575845,87575704,15.952,Lussac-les-Châteaux,Mignaloux-Nouaillé
87576009,87543199,5.531,Vierzon-Ville,Theillay
87576009,87576090,1.953,Vierzon-Ville,Vierzon-Forges
87576025,87576173,1.027,Romorantin (Voie étroite),Faubourg-d'Orléans
87576025,87576181,2.18,Romorantin (Voie étroite),Les Quatre-Roues
87576082,87576140,1.552,La Ferté-Imbault,Selles-St-Denis
87576090,87576009,1.953,Vierzon-Forges,Vierzon-Ville
87576090,87576108,3.347,Vierzon-Forges,Foëcy
87576090,87597039,8.485,Vierzon-Forges,Reuilly
87576108,87576090,3.347,Foëcy,Vierzon-Forges
87576108,87576116,2.894,Foëcy,Mehun-sur-Yèvre
87576116,87576108,2.894,Mehun-sur-Yèvre,Foëcy
87576116,87576132,4.147,Mehun-sur-Yèvre,Marmagne
87576132,87576116,4.147,Marmagne,Mehun-sur-Yèvre
87576132,87576207,4.821,Marmagne,Bourges
87576140,87576082,1.552,Selles-St-Denis,La Ferté-Imbault
87576140,87576157,3.648,Selles-St-Denis,Loreux
87576157,87576140,3.648,Loreux,Selles-St-Denis
87576157,87576165,2.016,Loreux,Villeherviers
87576165,87576157,2.016,Villeherviers,Loreux
87576165,87576173,2.374,Villeherviers,Faubourg-d'Orléans
87576173,87576025,1.027,Faubourg-d'Orléans,Romorantin (Voie étroite)
87576173,87576165,2.374,Faubourg-d'Orléans,Villeherviers
87576181,87576025,2.18,Les Quatre-Roues,Romorantin (Voie étroite)
87576181,87699223,1.132,Les Quatre-Roues,Base Aérienne
87576199,87576876,2.263,Pruniers,Gièvres
87576199,87699223,1.0,Pruniers,Base Aérienne
87576207,87576132,4.821,Bourges,Marmagne
87576207,87576405,3.772,Bourges,St-Germain-du-Puy
87576215,87576231,4.006,Valençay,Varennes-sur-Fouzon
87576215,87576363,5.967,Valençay,Luçay-le-Mâle
87576223,87576231,2.864,Chabris,Varennes-sur-Fouzon
87576223,87576876,1.92,Chabris,Gièvres
87576231,87576215,4.006,Varennes-sur-Fouzon,Valençay
87576231,87576223,2.864,Varennes-sur-Fouzon,Chabris
87576272,87576280,3.735,St-Florent-sur-Cher,Lunery
87576280,87576272,3.735,Lunery,St-Florent-sur-Cher
87576280,87576298,5.285,Lunery,Châteauneuf-sur-Cher
87576298,87576280,5.285,Châteauneuf-sur-Cher,Lunery
87576298,87576306,4.522,Châteauneuf-sur-Cher,Bigny
87576306,87576298,4.522,Bigny,Châteauneuf-sur-Cher
87576306,87576322,7.574,Bigny,St-Amand-Montrond-Orval
87576322,87576306,7.574,St-Amand-Montrond-Orval,Bigny
87576322,87576348,8.495,St-Amand-Montrond-Orval,Urçay
87576348,87576322,8.495,Urçay,St-Amand-Montrond-Orval
87576348,87641357,6.028,Urçay,Vallon
87576363,87576215,5.967,Luçay-le-Mâle,Valençay
87576405,87576207,3.772,St-Germain-du-Puy,Bourges
87576405,87576439,8.0,St-Germain-du-Puy,Avord
87576439,87576405,8.0,Avord,St-Germain-du-Puy
87576439,87576447,4.597,Avord,Bengy
87576447,87576439,4.597,Bengy,Avord
87576447,87576454,3.173,Bengy,Nérondes
87576454,87576447,3.173,Nérondes,Bengy
87576454,87576470,6.807,Nérondes,La Guerche-sur-l'Aubois
87576470,87576454,6.807,La Guerche-sur-l'Aubois,Nérondes
87576470,87696260,5.663,La Guerche-sur-l'Aubois,Saincaize
87576728,87576884,4.803,Mennetou-sur-Cher,Villefranche-sur-Cher
87576868,87574897,7.0,Selles-sur-Cher,St-Aignan-Noyers
87576868,87576876,5.0,Selles-sur-Cher,Gièvres
87576876,87576199,2.263,Gièvres,Pruniers
87576876,87576223,1.92,Gièvres,Chabris
87576876,87576868,5.0,Gièvres,Selles-sur-Cher
87576876,87576884,4.0,Gièvres,Villefranche-sur-Cher
87576884,87576728,4.803,Villefranche-sur-Cher,Mennetou-sur-Cher
87576884,87576876,4.311,Villefranche-sur-Cher,Gièvres
87577403,87575274,2.397,Iteuil,Ligugé
87577403,87575290,4.0,Iteuil,Vivonne
87580340,87751008,1.256,Arenc-Euroméditerranée,Marseille-St-Charles
87580340,87751081,53.786,Arenc-Euroméditerranée,Marseille-Blancarde
87580340,87751602,4.109,Arenc-Euroméditerranée,L'Estaque
87580340,87751842,51.195,Arenc-Euroméditerranée,Ste-Marthe-en-Provence
87580340,87757724,25.418,Arenc-Euroméditerranée,Grasse
87580340,87759290,43.901,Arenc-Euroméditerranée,Picon-Busserine
87581009,87581595,2.124,Bordeaux-St-Jean,Cenon
87581009,87581751,3.815,Bordeaux-St-Jean,Pessac
87581009,87581801,1.646,Bordeaux-St-Jean,Bègles
87581181,87581199,1.858,Ludon,Macau
87581181,87581710,1.828,Ludon,Parempuyre
87581199,87581181,1.858,Macau,Ludon
87581199,87581215,3.577,Macau,Margaux
87581215,87581199,3.577,Margaux,Macau
87581215,87581231,3.924,Margaux,Moulis-Listrac
87581231,87581215,3.924,Moulis-Listrac,Margaux
87581231,87581256,8.097,Moulis-Listrac,Pauillac
87581256,87581231,8.097,Pauillac,Moulis-Listrac
87581256,87581314,10.883,Pauillac,Lesparre
87581314,87581256,10.883,Lesparre,Pauillac
87581314,87581371,14.524,Lesparre,Soulac-sur-Mer
87581371,87581314,14.524,Soulac-sur-Mer,Lesparre
87581371,87581389,3.727,Soulac-sur-Mer,Le Verdon
87581389,87581371,3.727,Le Verdon,Soulac-sur-Mer
87581389,87581397,1.156,Le Verdon,Pointe-de-Grave
87581397,87581389,1.156,Pointe-de-Grave,Le Verdon
87581538,87278259,1.0,Caudéran-Mérignac,Mérignac-Arlac
87581538,87738096,1.951,Caudéran-Mérignac,Le Bouscat-Ste-Germaine
87581595,87581009,2.124,Cenon,Bordeaux-St-Jean
87581595,87581850,2.906,Cenon,Bassens
87581710,87581181,1.828,Parempuyre,Ludon
87581710,87581728,1.664,Parempuyre,Blanquefort
87581728,87581710,1.664,Blanquefort,Parempuyre
87581728,87581736,2.015,Blanquefort,Bruges
87581736,87581728,2.015,Bruges,Blanquefort
87581751,87581009,3.815,Pessac,Bordeaux-St-Jean
87581751,87581793,1.375,Pessac,Pessac-Alouette
87581793,87581751,1.375,Pessac-Alouette,Pessac
87581793,87582403,2.135,Pessac-Alouette,Gazinet-Cestas
87581801,87581009,1.646,Bègles,Bordeaux-St-Jean
87581801,87581835,1.893,Bègles,Villenave-d'Ornon
87581835,87581801,1.893,Villenave-d'Ornon,Bègles
87581835,87582684,1.09,Villenave-d'Ornon,Cadaujac
87581850,87581595,2.906,Bassens,Cenon
87581850,87584755,2.273,Bassens,La Gorp
87582403,87581793,2.0,Gazinet-Cestas,Pessac-Alouette
87582403,87582445,8.0,Gazinet-Cestas,Marcheprime
87582445,87582403,7.0,Marcheprime,Gazinet-Cestas
87582445,87582478,5.0,Marcheprime,Facture-Biganos
87582478,87582445,5.0,Facture-Biganos,Marcheprime
87582478,87582536,16.0,Facture-Biganos,Ychoux
87582536,87582478,17.0,Ychoux,Facture-Biganos
87582536,87582551,7.0,Ychoux,Labouheyre
87582551,87582536,7.0,Labouheyre,Ychoux
87582551,87673103,9.0,Labouheyre,Morcenx
87582684,87581835,1.09,Cadaujac,Villenave-d'Ornon
87582684,87582692,2.673,Cadaujac,St-Médard-d'Eyrans
87582692,87582684,2.673,St-Médard-d'Eyrans,Cadaujac
87582692,87582700,2.578,St-Médard-d'Eyrans,Beautiran
87582700,87582692,2.578,Beautiran,St-Médard-d'Eyrans
87582700,87582718,1.179,Beautiran,Portets
87582718,87582700,1.179,Portets,Beautiran
87582718,87582726,1.724,Portets,Arbanats
87582726,87582718,1.724,Arbanats,Portets
87582726,87582734,2.207,Arbanats,Podensac
87582734,87582726,2.207,Podensac,Arbanats
87582734,87582742,1.294,Podensac,Cérons
87582742,87582734,1.294,Cérons,Podensac
87582742,87582759,1.918,Cérons,Barsac
87582759,87582742,1.918,Barsac,Cérons
87582759,87582767,1.749,Barsac,Preignac
87582767,87582759,1.749,Preignac,Barsac
87582767,87582775,2.755,Preignac,Langon
87582775,87582767,2.755,Langon,Preignac
87582775,87582825,1.518,Langon,St-Macaire
87582825,87582775,1.518,St-Macaire,Langon
87582825,87582833,1.761,St-Macaire,St-Pierre-d'Aurillac
87582833,87582825,1.761,St-Pierre-d'Aurillac,St-Macaire
87582833,87582841,1.869,St-Pierre-d'Aurillac,Caudrot
87582841,87582833,1.869,Caudrot,St-Pierre-d'Aurillac
87582841,87582858,2.383,Caudrot,Gironde
87582858,87582841,2.383,Gironde,Caudrot
87582858,87582866,2.739,Gironde,La Réole
87582866,87582858,2.739,La Réole,Gironde
87582866,87582882,3.472,La Réole,Lamothe-Landerron
87582882,87582866,3.472,Lamothe-Landerron,La Réole
87582882,87586479,2.816,Lamothe-Landerron,Ste-Bazeille
87583005,87583674,18.593,Angoulême,Montmoreau
87583005,87583823,15.0,Angoulême,Luxé
87583203,87583427,11.924,Ruelle,La Rochefoucauld
87583427,87583203,11.924,La Rochefoucauld,Ruelle
87583427,87583443,6.31,La Rochefoucauld,Chasseneuil-sur-Bonnieure
87583443,87583427,6.31,Chasseneuil-sur-Bonnieure,La Rochefoucauld
87583443,87583468,7.133,Chasseneuil-sur-Bonnieure,Roumazières-Loubert
87583468,87583443,7.133,Roumazières-Loubert,Chasseneuil-sur-Bonnieure
87583468,87592881,4.289,Roumazières-Loubert,Exideuil-sur-Vienne
87583674,87583005,18.593,Montmoreau,Angoulême
87583674,87583690,8.0,Montmoreau,Chalais
87583690,87583674,8.0,Chalais,Montmoreau
87583690,87584540,7.0,Chalais,St-Aigulin-La Roche-Chalais
87583823,87583005,15.862,Luxé,Angoulême
87583823,87583849,9.921,Luxé,Ruffec
87583849,87575365,7.0,Ruffec,St-Saviol
87583849,87583823,9.921,Ruffec,Luxé
87584052,87584508,4.0,Libourne,St-Denis-de-Pile
87584052,87584714,4.0,Libourne,Vayres
87584102,87584136,5.322,St-Émilion,Castillon
87584136,87584102,5.322,Castillon,St-Émilion
87584136,87584151,2.779,Castillon,Lamothe-Montravel
87584151,87584136,2.779,Lamothe-Montravel,Castillon
87584151,87584177,3.556,Lamothe-Montravel,Vélines
87584177,87584151,3.556,Vélines,Lamothe-Montravel
87584177,87584201,2.104,Vélines,St-Antoine-de-Breuilh
87584193,87584201,3.09,Ste-Foy-la-Grande,St-Antoine-de-Breuilh
87584193,87584235,4.786,Ste-Foy-la-Grande,Gardonne
87584201,87584177,2.104,St-Antoine-de-Breuilh,Vélines
87584201,87584193,3.09,St-Antoine-de-Breuilh,Ste-Foy-la-Grande
87584235,87584193,4.786,Gardonne,Ste-Foy-la-Grande
87584235,87584243,2.212,Gardonne,Lamonzie-St-Martin
87584243,87584235,2.212,Lamonzie-St-Martin,Gardonne
87584243,87584268,4.928,Lamonzie-St-Martin,Bergerac
87584268,87584243,4.928,Bergerac,Lamonzie-St-Martin
87584268,87584425,9.466,Bergerac,Couze
87584425,87584268,9.466,Couze,Bergerac
87584425,87584441,1.72,Couze,Lalinde
87584441,87584425,1.72,Lalinde,Couze
87584441,87584466,2.361,Lalinde,Mauzac
87584466,87584441,2.361,Mauzac,Lalinde
87584466,87584474,2.067,Mauzac,Trémolat
87584474,87584466,2.067,Trémolat,Mauzac
87584508,87584052,4.0,St-Denis-de-Pile,Libourne
87584508,87584516,4.541,St-Denis-de-Pile,Coutras
87584516,87584508,4.541,Coutras,St-Denis-de-Pile
87584516,87584532,5.0,Coutras,Les Églisottes
87584532,87584516,5.0,Les Églisottes,Coutras
87584532,87584540,4.0,Les Églisottes,St-Aigulin-La Roche-Chalais
87584540,87583690,7.0,St-Aigulin-La Roche-Chalais,Chalais
87584540,87584532,4.0,St-Aigulin-La Roche-Chalais,Les Églisottes
87584607,87584615,2.048,St-Médard-de-Guizières,St-Seurin-sur-l'Isle
87584615,87584607,2.048,St-Seurin-sur-l'Isle,St-Médard-de-Guizières
87584615,87595322,6.95,St-Seurin-sur-l'Isle,Montpon-Ménestérol
87584714,87584052,4.477,Vayres,Libourne
87584714,87584722,3.431,Vayres,St-Sulpice-Izon
87584722,87584714,3.431,St-Sulpice-Izon,Vayres
87584722,87584730,1.867,St-Sulpice-Izon,St-Loubès
87584730,87584722,1.867,St-Loubès,St-Sulpice-Izon
87584730,87584755,2.967,St-Loubès,La Gorp
87584755,87491274,27.894,La Gorp,La Grave-d'Ambarès-Gare-Inférieure
87584755,87581850,2.273,La Gorp,Bassens
87584755,87584730,2.967,La Gorp,St-Loubès
87586008,87586107,10.0,Agen,Port-Ste-Marie
87586008,87611855,10.0,Agen,Lamagistère
87586107,87586008,10.845,Port-Ste-Marie,Agen
87586107,87586693,4.0,Port-Ste-Marie,Aiguillon
87586404,87586412,4.91,Pont-du-Casse,Laroque
87586412,87586404,4.91,Laroque,Pont-du-Casse
87586412,87586438,6.533,Laroque,Penne
87586438,87586412,6.533,Penne,Laroque
87586438,87586446,5.434,Penne,Trentels-Ladignac
87586446,87586438,5.434,Trentels-Ladignac,Penne
87586446,87586453,3.668,Trentels-Ladignac,Monsempron-Libos
87586453,87586446,3.668,Monsempron-Libos,Trentels-Ladignac
87586453,87586495,8.09,Monsempron-Libos,Sauveterre-la-Lémance
87586479,87582882,2.816,Ste-Bazeille,Lamothe-Landerron
87586479,87586545,3.725,Ste-Bazeille,Marmande
87586495,87586453,8.09,Sauveterre-la-Lémance,Monsempron-Libos
87586495,87595892,2.98,Sauveterre-la-Lémance,Villefranche-du-Périgord
87586545,87586479,3.725,Marmande,Ste-Bazeille
87586545,87586651,8.0,Marmande,Tonneins
87586651,87586545,8.0,Tonneins,Marmande
87586651,87586693,6.0,Tonneins,Aiguillon
87586693,87586107,4.0,Aiguillon,Port-Ste-Marie
87586693,87586651,6.0,Aiguillon,Tonneins
87590331,87481002,56.507,Haluchère-Batignolles,Nantes
87590331,87590349,1.113,Haluchère-Batignolles,Babinière
87590349,87590331,1.113,Babinière,Haluchère-Batignolles
87590349,87590356,1.533,Babinière,Erdre-Active
87590356,87481564,1.0,Erdre-Active,La Chapelle-Centre
87590356,87590349,1.533,Erdre-Active,Babinière
87590356,87590364,43.345,Erdre-Active,La Chapelle-Aulnay
87590364,87481564,1.0,La Chapelle-Aulnay,La Chapelle-Centre
87590364,87590356,43.345,La Chapelle-Aulnay,Erdre-Active
87590364,87590828,2.22,La Chapelle-Aulnay,Sucé-sur-Erdre
87590372,87481622,6.735,Châteaubriant Tram-Train,Issé
87590372,87481648,5.712,Châteaubriant Tram-Train,Châteaubriant
87590828,87481598,6.284,Sucé-sur-Erdre,Nort-sur-Erdre
87590828,87590364,2.22,Sucé-sur-Erdre,La Chapelle-Aulnay
87592006,87592022,22.38,Limoges-Bénédictins,Limoges-Montjovis
87592006,87592048,6.484,Limoges-Bénédictins,Les Bardys
87592006,87592246,6.419,Limoges-Bénédictins,Solignac-Le Vigen
87592022,87592006,22.38,Limoges-Montjovis,Limoges-Bénédictins
87592022,87592667,5.785,Limoges-Montjovis,Aixe-sur-Vienne
87592048,87592006,6.484,Les Bardys,Limoges-Bénédictins
87592048,87592055,40.311,Les Bardys,St-Priest-Taurion
87592048,87592311,3.247,Les Bardys,Ambazac
87592055,87592048,40.311,St-Priest-Taurion,Les Bardys
87592055,87592063,2.411,St-Priest-Taurion,Brignac
87592063,87592055,2.411,Brignac,St-Priest-Taurion
87592063,87592071,2.794,Brignac,St-Léonard-de-Noblat
87592071,87592063,2.794,St-Léonard-de-Noblat,Brignac
87592071,87592097,4.169,St-Léonard-de-Noblat,St-Denis-des-Murs
87592097,87592071,4.169,St-Denis-des-Murs,St-Léonard-de-Noblat
87592097,87592105,5.235,St-Denis-des-Murs,Châteauneuf-Bujaleuf
87592105,87592097,5.235,Châteauneuf-Bujaleuf,St-Denis-des-Murs
87592105,87592121,5.008,Châteauneuf-Bujaleuf,Eymoutiers-Vassivière
87592121,87592105,5.008,Eymoutiers-Vassivière,Châteauneuf-Bujaleuf
87592121,87592147,8.253,Eymoutiers-Vassivière,La Celle-Corrèze
87592147,87592121,8.253,La Celle-Corrèze,Eymoutiers-Vassivière
87592147,87592162,5.221,La Celle-Corrèze,Bugeat
87592162,87592147,5.221,Bugeat,La Celle-Corrèze
87592162,87592170,2.791,Bugeat,Pérols
87592170,87592162,2.791,Pérols,Bugeat
87592170,87594085,8.962,Pérols,Jassonneix
87592246,87592006,6.419,Solignac-Le Vigen,Limoges-Bénédictins
87592246,87592253,4.796,Solignac-Le Vigen,Pierre-Buffière
87592253,87592246,4.796,Pierre-Buffière,Solignac-Le Vigen
87592253,87592279,6.382,Pierre-Buffière,Magnac-Vicq
87592279,87592253,6.382,Magnac-Vicq,Pierre-Buffière
87592279,87592287,2.053,Magnac-Vicq,St-Germain-les-Belles
87592287,87592279,2.053,St-Germain-les-Belles,Magnac-Vicq
87592287,87592295,3.436,St-Germain-les-Belles,La Porcherie
87592295,87592287,3.436,La Porcherie,St-Germain-les-Belles
87592295,87594820,2.499,La Porcherie,Masseret
87592311,87592048,3.0,Ambazac,Les Bardys
87592311,87592337,4.219,Ambazac,La Jonchère
87592337,87592311,4.0,La Jonchère,Ambazac
87592337,87592345,4.0,La Jonchère,St-Sulpice-Laurière
87592345,87592337,4.0,St-Sulpice-Laurière,La Jonchère
87592345,87592352,3.222,St-Sulpice-Laurière,Bersac
87592352,87592345,3.222,Bersac,St-Sulpice-Laurière
87592352,87592360,5.819,Bersac,Fromental
87592360,87592352,5.819,Fromental,Bersac
87592360,87592378,5.0,Fromental,La Souterraine
87592378,87592360,5.0,La Souterraine,Fromental
87592378,87592493,10.0,La Souterraine,St-Sébastien
87592410,87592428,2.205,Nieul,Peyrilhac-St-Jouvent
87592428,87592410,2.205,Peyrilhac-St-Jouvent,Nieul
87592428,87592444,3.24,Peyrilhac-St-Jouvent,Nantiat
87592444,87592428,3.24,Nantiat,Peyrilhac-St-Jouvent
87592444,87592451,2.492,Nantiat,Vaulry
87592451,87592444,2.492,Vaulry,Nantiat
87592451,87592485,7.239,Vaulry,Bellac
87592485,87592451,7.239,Bellac,Vaulry
87592493,87592378,10.0,St-Sébastien,La Souterraine
87592493,87597153,3.582,St-Sébastien,Éguzon
87592501,87592741,5.459,La Coquille,Bussière-Galant
87592501,87595124,8.071,La Coquille,Thiviers
87592543,87575498,9.722,Le Dorat,Lathus
87592634,87592725,6.446,L'Aiguille,Nexon
87592667,87592022,5.785,Aixe-sur-Vienne,Limoges-Montjovis
87592667,87592675,3.517,Aixe-sur-Vienne,Verneuil-sur-Vienne
87592675,87592667,3.517,Verneuil-sur-Vienne,Aixe-sur-Vienne
87592675,87592683,5.766,Verneuil-sur-Vienne,St-Victurnien
87592683,87592675,5.766,St-Victurnien,Verneuil-sur-Vienne
87592683,87592691,2.708,St-Victurnien,St-Brice-sur-Vienne
87592691,87592683,2.708,St-Brice-sur-Vienne,St-Victurnien
87592691,87592709,2.284,St-Brice-sur-Vienne,St-Junien
87592709,87592691,2.284,St-Junien,St-Brice-sur-Vienne
87592709,87592717,4.241,St-Junien,Saillat-Chassenon
87592717,87592709,4.241,Saillat-Chassenon,St-Junien
87592717,87592873,4.493,Saillat-Chassenon,Chabanais
87592725,87592634,6.446,Nexon,L'Aiguille
87592725,87592733,4.492,Nexon,Lafarge
87592733,87592725,4.492,Lafarge,Nexon
87592733,87592741,5.021,Lafarge,Bussière-Galant
87592741,87592501,5.459,Bussière-Galant,La Coquille
87592741,87592733,5.021,Bussière-Galant,Lafarge
87592808,87592824,6.942,La Meyze,St-Yrieix
87592824,87592808,6.942,St-Yrieix,La Meyze
87592824,87592840,4.924,St-Yrieix,Coussac-Bonneval
87592840,87592824,4.924,Coussac-Bonneval,St-Yrieix
87592840,87594671,5.803,Coussac-Bonneval,Lubersac
87592873,87592717,4.493,Chabanais,Saillat-Chassenon
87592873,87592881,2.417,Chabanais,Exideuil-sur-Vienne
87592881,87583468,4.289,Exideuil-sur-Vienne,Roumazières-Loubert
87592881,87592873,2.417,Exideuil-sur-Vienne,Chabanais
87594002,87594234,8.978,Brive-la-Gaillarde,Allassac
87594002,87594325,10.93,Brive-la-Gaillarde,Gignac-Cressensac
87594085,87592170,8.962,Jassonneix,Pérols
87594085,87594275,1.714,Jassonneix,Meymac
87594093,87594275,7.249,Ussel,Meymac
87594119,87594135,5.006,Corrèze,Montaignac-St-Hippolyte
87594135,87594119,5.006,Montaignac-St-Hippolyte,Corrèze
87594135,87594168,5.028,Montaignac-St-Hippolyte,Égletons
87594168,87594135,5.028,Égletons,Montaignac-St-Hippolyte
87594200,87594218,4.61,Uzerche,Vigeois
87594200,87594820,6.394,Uzerche,Masseret
87594218,87594200,4.61,Vigeois,Uzerche
87594218,87594234,8.327,Vigeois,Allassac
87594234,87594002,8.978,Allassac,Brive-la-Gaillarde
87594234,87594218,8.327,Allassac,Vigeois
87594275,87594085,1.714,Meymac,Jassonneix
87594275,87594093,7.249,Meymac,Ussel
87594325,87594002,10.93,Gignac-Cressensac,Brive-la-Gaillarde
87594325,87594333,9.275,Gignac-Cressensac,Souillac
87594333,87594325,9.275,Souillac,Gignac-Cressensac
87594333,87613141,12.238,Souillac,Gourdon
87594382,87594408,3.246,Condat-le-Lardin,Terrasson
87594382,87595595,3.286,Condat-le-Lardin,La Bachellerie
87594408,87594382,3.246,Terrasson,Condat-le-Lardin
87594408,87594416,3.028,Terrasson,La Rivière-de-Mansac
87594416,87594408,3.028,La Rivière-de-Mansac,Terrasson
87594416,87594424,2.249,La Rivière-de-Mansac,Larche
87594424,87594416,2.249,Larche,La Rivière-de-Mansac
87594424,87594465,10.885,Larche,Aubazine-St-Hilaire
87594465,87594424,10.885,Aubazine-St-Hilaire,Larche
87594465,87594481,4.015,Aubazine-St-Hilaire,Cornil
87594481,87594465,4.015,Cornil,Aubazine-St-Hilaire
87594481,87594499,4.367,Cornil,Tulle
87594499,87594481,4.367,Tulle,Cornil
87594556,87594564,3.193,Turenne,Les Quatre-Routes
87594564,87594556,3.193,Les Quatre-Routes,Turenne
87594564,87594572,3.433,Les Quatre-Routes,St-Denis-près-Martel
87594572,87594564,3.433,St-Denis-près-Martel,Les Quatre-Routes
87594572,87613042,10.372,St-Denis-près-Martel,Rocamadour-Padirac
87594606,87594614,1.715,Varetz,Le Burg
87594614,87594606,1.715,Le Burg,Varetz
87594614,87594622,2.444,Le Burg,St-Aulaire
87594622,87594614,2.444,St-Aulaire,Le Burg
87594622,87594630,1.033,St-Aulaire,Objat
87594630,87594622,1.033,Objat,St-Aulaire
87594630,87594655,3.063,Objat,Vignols-St-Solve
87594655,87594630,3.063,Vignols-St-Solve,Objat
87594655,87594663,5.638,Vignols-St-Solve,Pompadour
87594663,87594655,5.638,Pompadour,Vignols-St-Solve
87594663,87594671,3.468,Pompadour,Lubersac
87594671,87592840,5.803,Lubersac,Coussac-Bonneval
87594671,87594663,3.468,Lubersac,Pompadour
87594739,87594747,1.354,Vayrac,Bétaille
87594747,87594739,1.354,Bétaille,Vayrac
87594747,87594754,2.493,Bétaille,Puybrun
87594754,87594747,2.493,Puybrun,Bétaille
87594754,87594762,2.732,Puybrun,Bretenoux-Biars
87594762,87594754,2.732,Bretenoux-Biars,Puybrun
87594762,87594796,5.288,Bretenoux-Biars,Laval-de-Cère
87594796,87594762,5.288,Laval-de-Cère,Bretenoux-Biars
87594796,87645135,13.666,Laval-de-Cère,Laroquebrou
87594820,87592295,2.499,Masseret,La Porcherie
87594820,87594200,6.394,Masseret,Uzerche
87595009,87595207,2.378,Périgueux,Marsac (Dordogne)
87595009,87595504,1.44,Périgueux,Périgueux-St-Georges
87595124,87592501,8.071,Thiviers,La Coquille
87595124,87595132,5.309,Thiviers,Négrondes
87595132,87595124,5.309,Négrondes,Thiviers
87595132,87595157,6.139,Négrondes,Agonac
87595157,87595132,6.139,Agonac,Négrondes
87595157,87595165,3.671,Agonac,Château-l'Évêque
87595165,87595157,3.671,Château-l'Évêque,Agonac
87595207,87595009,2.378,Marsac (Dordogne),Périgueux
87595207,87595215,1.511,Marsac (Dordogne),La Cave
87595215,87595207,1.511,La Cave,Marsac (Dordogne)
87595215,87595223,1.66,La Cave,Razac
87595223,87595215,1.66,Razac,La Cave
87595223,87595249,3.862,Razac,St-Astier
87595249,87595223,3.862,St-Astier,Razac
87595249,87595264,1.625,St-Astier,St-Léon-sur-l'Isle
87595264,87595249,1.625,St-Léon-sur-l'Isle,St-Astier
87595264,87595272,2.487,St-Léon-sur-l'Isle,Neuvic
87595272,87595264,2.487,Neuvic,St-Léon-sur-l'Isle
87595272,87595280,1.782,Neuvic,Douzillac
87595280,87595272,1.782,Douzillac,Neuvic
87595280,87595298,4.178,Douzillac,Mussidan
87595298,87595280,4.178,Mussidan,Douzillac
87595298,87595322,8.0,Mussidan,Montpon-Ménestérol
87595322,87584615,6.95,Montpon-Ménestérol,St-Seurin-sur-l'Isle
87595322,87595298,8.0,Montpon-Ménestérol,Mussidan
87595504,87595009,1.44,Périgueux-St-Georges,Périgueux
87595504,87725473,1.975,Périgueux-St-Georges,Boulazac
87595512,87595520,2.33,Niversac,St-Pierre-de-Chignac
87595512,87725473,2.559,Niversac,Boulazac
87595520,87595512,2.33,St-Pierre-de-Chignac,Niversac
87595520,87595538,2.658,St-Pierre-de-Chignac,Milhac-d'Auberoche
87595538,87595520,2.658,Milhac-d'Auberoche,St-Pierre-de-Chignac
87595538,87595553,3.113,Milhac-d'Auberoche,Limeyrat
87595553,87595538,3.113,Limeyrat,Milhac-d'Auberoche
87595553,87595579,4.152,Limeyrat,Thenon
87595579,87595553,4.152,Thenon,Limeyrat
87595579,87595595,4.138,Thenon,La Bachellerie
87595595,87594382,3.286,La Bachellerie,Condat-le-Lardin
87595595,87595579,4.138,La Bachellerie,Thenon
87595702,87595728,8.493,Les Versannes,Mauzens-Miremont
87595728,87595702,8.493,Mauzens-Miremont,Les Versannes
87595728,87595736,3.664,Mauzens-Miremont,Les Eyzies
87595736,87595728,3.664,Les Eyzies,Mauzens-Miremont
87595736,87595744,4.317,Les Eyzies,Le Bugue
87595744,87595736,4.317,Le Bugue,Les Eyzies
87595744,87595751,4.819,Le Bugue,Le Buisson
87595751,87595744,4.819,Le Buisson,Le Bugue
